Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Action Set Size,Average Iteration Age of Action Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total GA Time,Total Evaluation Time
154,0,0,167,178,9,4,88.6,0,0,0,0,0,0.03485894203186035,0.022033214569091797,0.00011610984802246094,0.0033807754516601562,0.0028679370880126953,0.00040650367736816406
155,0,0,167,178,5,2,119.66666666666666,0,0,0,0,0,0.03513693809509277,0.02226400375366211,0.00011730194091796875,0.0033817291259765625,0.0028679370880126953,0.0004096031188964844
156,0,0,167,178,8,3,99.0,0,0,0,0,0,0.03547096252441406,0.022533893585205078,0.000118255615234375,0.003383636474609375,0.0028679370880126953,0.00041174888610839844
157,0,0,168,180,7,1,49.0,0,0,1,0,0,0.035987138748168945,0.022752046585083008,0.00011920928955078125,0.0035216808319091797,0.002986907958984375,0.00041365623474121094
158,0,0,170,182,9,4,92.6,0,1,1,0,0,0.03650808334350586,0.022967100143432617,0.00011992454528808594,0.0036678314208984375,0.0030858516693115234,0.0004165172576904297
159,0,0,170,182,8,5,100.83333333333334,0,0,0,0,0,0.03678607940673828,0.023182153701782227,0.00011992454528808594,0.0036699771881103516,0.0030858516693115234,0.00041961669921875
160,0,0,171,183,3,1,98.0,0,0,0,1,0,0.03705596923828125,0.023417234420776367,0.00012087821960449219,0.003670930862426758,0.0030858516693115234,0.0004227161407470703
161,0,0,173,185,16,7,95.5,0,1,1,0,0,0.0375971794128418,0.023637056350708008,0.00012183189392089844,0.0038220882415771484,0.0031800270080566406,0.0004248619079589844
162,0,0,174,187,10,7,38.875,0,0,1,0,0,0.0381169319152832,0.023868083953857422,0.0001227855682373047,0.00397491455078125,0.0032417774200439453,0.0004277229309082031
163,0,0,174,187,5,3,72.33333333333333,0,0,0,0,0,0.03839612007141113,0.024099349975585938,0.00012373924255371094,0.003977060317993164,0.0032417774200439453,0.00043082237243652344
164,0,0,175,188,5,2,46.0,0,0,0,1,0,0.03867506980895996,0.024335384368896484,0.0001246929168701172,0.003977775573730469,0.0032417774200439453,0.0004329681396484375
165,0,0,176,190,7,4,105.8,0,0,1,0,0,0.039132118225097656,0.024553537368774414,0.00012540817260742188,0.004097700119018555,0.003304719924926758,0.00043463706970214844
166,0,0,176,190,6,3,82.0,0,0,0,0,0,0.03946685791015625,0.024779558181762695,0.00012636184692382812,0.004099845886230469,0.003362417221069336,0.0004367828369140625
167,0,0,177,191,4,3,71.0,0,0,0,1,0,0.03974318504333496,0.025009632110595703,0.00012731552124023438,0.004101991653442383,0.003362417221069336,0.000438690185546875
168,0,0,179,193,7,3,34.66666666666666,0,1,1,0,0,0.040268898010253906,0.02523660659790039,0.00012826919555664062,0.004261493682861328,0.0034515857696533203,0.00044083595275878906
169,0,0,179,193,6,3,104.66666666666667,0,0,0,0,0,0.040537118911743164,0.025456666946411133,0.00012922286987304688,0.004262685775756836,0.0034515857696533203,0.00044274330139160156
170,0,0,179,193,10,8,82.0,0,0,0,0,0,0.04084897041320801,0.025693416595458984,0.00013017654418945312,0.004265785217285156,0.0034515857696533203,0.00044465065002441406
171,0,0,179,193,8,2,91.0,0,0,0,0,0,0.041129112243652344,0.02592754364013672,0.00013113021850585938,0.004267692565917969,0.0034515857696533203,0.0004494190216064453
172,0,0,179,193,10,5,102.5,0,0,0,0,0,0.04141998291015625,0.026160478591918945,0.00013208389282226562,0.004269838333129883,0.0034515857696533203,0.0004513263702392578
173,0,0,180,195,6,2,73.66666666666667,0,0,1,0,0,0.041854143142700195,0.02637934684753418,0.00013327598571777344,0.004381656646728516,0.003510713577270508,0.0004544258117675781
174,0,0,180,195,6,3,108.0,0,0,0,0,0,0.042122840881347656,0.026601314544677734,0.0001342296600341797,0.004383563995361328,0.003510713577270508,0.0004572868347167969
175,0,0,180,195,11,3,102.75,0,0,0,0,0,0.04246211051940918,0.02683234214782715,0.0001354217529296875,0.004385471343994141,0.003564596176147461,0.0004591941833496094
176,0,0,180,195,8,4,86.75,0,0,0,0,0,0.04275798797607422,0.02707529067993164,0.00013637542724609375,0.004388570785522461,0.003564596176147461,0.0004620552062988281
177,0,0,182,197,9,7,98.0,0,1,1,0,0,0.04331803321838379,0.02730536460876465,0.00013637542724609375,0.00454258918762207,0.0036725997924804688,0.00046515464782714844
178,0,0,184,199,8,2,51.33333333333333,0,1,1,0,0,0.043833017349243164,0.027550220489501953,0.00013756752014160156,0.004685640335083008,0.003752470016479492,0.0004673004150390625
179,0,0,184,199,9,1,140.0,0,0,0,0,0,0.04416513442993164,0.027787208557128906,0.00013756752014160156,0.004687786102294922,0.003804445266723633,0.00046944618225097656
180,0,0,185,200,4,3,49.33333333333334,0,0,0,1,0,0.04445195198059082,0.028028249740600586,0.0001385211944580078,0.004689931869506836,0.003804445266723633,0.0004725456237792969
181,0,0,187,202,11,7,111.125,0,0,1,0,0,0.04513812065124512,0.028273582458496094,0.00013971328735351562,0.004914760589599609,0.003927469253540039,0.0004744529724121094
182,0,0,187,202,9,6,92.5,0,0,0,0,0,0.045458078384399414,0.028517723083496094,0.0001404285430908203,0.00491786003112793,0.003927469253540039,0.0004813671112060547
183,0,0,188,204,9,4,113.14285714285714,0,0,1,0,0,0.045944929122924805,0.02875971794128418,0.00014162063598632812,0.0050411224365234375,0.003990650177001953,0.000484466552734375
184,0,0,188,204,10,4,129.8,0,0,0,0,0,0.04630017280578613,0.028994083404541016,0.00014257431030273438,0.005044221878051758,0.004050731658935547,0.0004875659942626953
185,0,0,188,204,10,3,119.66666666666667,0,0,0,0,0,0.04659914970397949,0.029240131378173828,0.00014352798461914062,0.00504612922668457,0.004050731658935547,0.0004906654357910156
186,0,0,188,204,9,4,25.0,0,0,0,0,0,0.04690122604370117,0.029488086700439453,0.00014448165893554688,0.005048036575317383,0.004050731658935547,0.0004937648773193359
187,0,0,188,204,10,6,66.5,0,0,0,0,0,0.04729318618774414,0.029732227325439453,0.00014543533325195312,0.005050182342529297,0.004130840301513672,0.0004966259002685547
188,0,0,190,206,14,9,107.77777777777777,0,1,1,0,0,0.04789018630981445,0.029981374740600586,0.00014638900756835938,0.005211591720581055,0.0042340755462646484,0.0004992485046386719
189,0,0,190,206,8,5,119.2,0,0,0,0,0,0.0481870174407959,0.03021836280822754,0.00014638900756835938,0.005214691162109375,0.0042340755462646484,0.0005023479461669922
190,0,0,191,207,14,13,111.71428571428571,0,0,0,1,0,0.04854321479797363,0.030475378036499023,0.00014710426330566406,0.005219936370849609,0.0042340755462646484,0.0005044937133789062
191,0,0,192,209,5,3,93.0,0,0,1,0,0,0.04904603958129883,0.030712366104125977,0.0001480579376220703,0.005362987518310547,0.004307985305786133,0.000507354736328125
192,0,0,192,209,10,5,42.66666666666666,0,0,0,0,0,0.04936099052429199,0.03096318244934082,0.00014901161193847656,0.005365848541259766,0.004307985305786133,0.0005104541778564453
193,0,0,192,209,8,5,112.83333333333333,0,0,0,0,0,0.04971885681152344,0.031203508377075195,0.00015020370483398438,0.00536799430847168,0.004364013671875,0.0005123615264892578
194,0,0,192,209,12,5,39.0,0,0,0,0,0,0.05010199546813965,0.03152132034301758,0.00015115737915039062,0.005369901657104492,0.004364013671875,0.0005142688751220703
195,0,0,192,209,8,5,110.0,0,0,0,0,0,0.05041027069091797,0.031771183013916016,0.00015234947204589844,0.005372762680053711,0.004364013671875,0.0005173683166503906
196,0,0,192,209,8,2,25.0,0,0,0,0,0,0.05070090293884277,0.03201937675476074,0.0001533031463623047,0.005373716354370117,0.004364013671875,0.0005199909210205078
197,0,0,192,209,6,4,140.0,0,0,0,0,0,0.05099010467529297,0.032259225845336914,0.00015425682067871094,0.005375862121582031,0.004364013671875,0.0005218982696533203
198,0,0,192,209,11,3,139.6,0,0,0,0,0,0.05131793022155762,0.03250408172607422,0.00015544891357421875,0.005391597747802734,0.004364013671875,0.0005238056182861328
199,0,0,194,211,16,13,105.76923076923077,0,1,0,0,0,0.05205798149108887,0.03277897834777832,0.00015664100646972656,0.0055844783782958984,0.004535198211669922,0.0005259513854980469
200,0,0,194,211,9,4,99.25,0,0,0,0,0,0.05264711380004883,0.03326988220214844,0.0001575946807861328,0.005587577819824219,0.004535198211669922,0.0005469322204589844
201,0,0,195,213,11,5,90.0,0,1,1,0,0,0.05335807800292969,0.03363180160522461,0.00015878677368164062,0.005753517150878906,0.004644155502319336,0.0005507469177246094
202,0,0,197,215,5,2,151.0,0,1,1,0,0,0.05387997627258301,0.033865928649902344,0.00015878677368164062,0.005912303924560547,0.0047223567962646484,0.0005538463592529297
203,0,0,197,215,6,2,171.0,0,0,0,0,0,0.054208993911743164,0.03414607048034668,0.00015878677368164062,0.005914449691772461,0.0047223567962646484,0.00055694580078125
204,0,0,199,217,10,7,99.14285714285714,0,1,1,0,0,0.05479598045349121,0.03440594673156738,0.00015974044799804688,0.00607609748840332,0.0048143863677978516,0.0005600452423095703
205,0,0,199,217,15,7,115.57142857142857,0,0,0,0,0,0.05519819259643555,0.03466391563415527,0.0001609325408935547,0.006079196929931641,0.004878520965576172,0.0005621910095214844
206,0,0,199,217,16,10,74.30769230769232,0,0,0,0,0,0.05554008483886719,0.03491997718811035,0.0001609325408935547,0.006083011627197266,0.004878520965576172,0.0005650520324707031
207,0,0,200,218,5,3,166.4,0,0,0,1,0,0.05584716796875,0.035180091857910156,0.00016188621520996094,0.00608515739440918,0.004878520965576172,0.0005676746368408203
208,0,0,202,220,10,7,109.625,0,1,1,0,0,0.0565190315246582,0.0355219841003418,0.00016188621520996094,0.006257295608520508,0.004965543746948242,0.0005707740783691406
209,0,0,204,222,9,5,114.4,0,0,1,0,0,0.05705523490905762,0.03577303886413574,0.0001628398895263672,0.0064160823822021484,0.005026578903198242,0.0005733966827392578
210,0,0,204,222,12,8,120.44444444444444,0,0,0,0,0,0.05738520622253418,0.03602480888366699,0.00016379356384277344,0.006419181823730469,0.005026578903198242,0.000576019287109375
211,0,0,204,222,7,2,81.5,0,0,0,0,0,0.05776810646057129,0.036348819732666016,0.00016498565673828125,0.0064198970794677734,0.005026578903198242,0.0005788803100585938
212,0,0,204,222,21,9,91.44444444444444,0,0,0,0,0,0.05813121795654297,0.036624908447265625,0.00016617774963378906,0.0064239501953125,0.005026578903198242,0.0005817413330078125
213,0,0,204,222,19,16,99.375,0,0,0,0,0,0.05852007865905762,0.03690075874328613,0.00016617774963378906,0.0064296722412109375,0.005026578903198242,0.0005846023559570312
214,0,0,204,222,7,2,42.5,0,0,0,0,0,0.05882620811462402,0.03716468811035156,0.00016617774963378906,0.0064318180084228516,0.005026578903198242,0.0005867481231689453
215,0,0,205,224,6,2,155.0,0,0,1,0,0,0.05934000015258789,0.037415504455566406,0.0001671314239501953,0.0065839290618896484,0.005091190338134766,0.0005888938903808594
216,0,0,205,224,9,5,130.71428571428572,0,0,0,0,0,0.05974221229553223,0.037667274475097656,0.00016808509826660156,0.006587028503417969,0.005175352096557617,0.0005919933319091797
217,0,0,205,224,14,6,74.83333333333334,0,0,0,0,0,0.060073137283325195,0.03793025016784668,0.00016808509826660156,0.0065898895263671875,0.005175352096557617,0.0005946159362792969
218,0,0,205,224,9,6,105.75,0,0,0,0,0,0.06040596961975098,0.03820037841796875,0.0001690387725830078,0.006592750549316406,0.005175352096557617,0.0005965232849121094
219,0,0,205,224,12,6,69.42857142857142,0,0,0,0,0,0.060735225677490234,0.03846430778503418,0.00016999244689941406,0.0065953731536865234,0.005175352096557617,0.0005986690521240234
220,0,0,205,224,11,4,91.19999999999999,0,0,0,0,0,0.06105685234069824,0.03873133659362793,0.0001709461212158203,0.006598234176635742,0.005175352096557617,0.0006008148193359375
221,0,0,205,224,14,8,155.8181818181818,0,0,0,0,0,0.061396121978759766,0.03899431228637695,0.00017189979553222656,0.006600856781005859,0.005175352096557617,0.0006039142608642578
222,0,0,207,226,7,2,183.5,0,0,1,0,0,0.06191396713256836,0.0392451286315918,0.0001728534698486328,0.0067615509033203125,0.00523829460144043,0.0006067752838134766
223,0,0,207,226,12,7,120.22222222222223,0,0,0,0,0,0.0622401237487793,0.03950047492980957,0.00017380714416503906,0.006764411926269531,0.00523829460144043,0.0006086826324462891
224,0,0,207,226,10,5,148.16666666666669,0,0,0,0,0,0.06255722045898438,0.03975868225097656,0.00017499923706054688,0.0067675113677978516,0.00523829460144043,0.0006115436553955078
225,0,0,209,228,15,7,101.66666666666667,0,0,1,0,0,0.06312704086303711,0.04002189636230469,0.0001761913299560547,0.00693511962890625,0.005301237106323242,0.0006144046783447266
226,0,0,209,228,13,6,137.875,0,0,0,0,0,0.06347417831420898,0.040297746658325195,0.00017714500427246094,0.00693821907043457,0.005301237106323242,0.0006175041198730469
227,0,0,209,228,10,5,139.14285714285714,0,0,0,0,0,0.06378626823425293,0.04054975509643555,0.00017714500427246094,0.006941080093383789,0.005301237106323242,0.0006206035614013672
228,0,0,211,230,9,3,163.0,0,1,1,0,0,0.0643770694732666,0.040822505950927734,0.0001780986785888672,0.007120370864868164,0.0053882598876953125,0.0006237030029296875
229,0,0,211,230,10,3,84.66666666666666,0,0,0,0,0,0.06469607353210449,0.04108858108520508,0.000179290771484375,0.0071222782135009766,0.0053882598876953125,0.0006258487701416016
230,0,0,211,230,14,5,114.8,0,0,0,0,0,0.06520605087280273,0.04152727127075195,0.0001804828643798828,0.007124423980712891,0.0053882598876953125,0.0006279945373535156
231,0,0,211,230,15,10,115.45454545454545,0,0,0,0,0,0.06557703018188477,0.04181218147277832,0.0001804828643798828,0.007128477096557617,0.0053882598876953125,0.0006308555603027344
232,0,0,212,232,11,7,142.0,0,0,1,0,0,0.06612110137939453,0.042066097259521484,0.00018143653869628906,0.007269382476806641,0.005462169647216797,0.0006337165832519531
233,0,0,212,232,11,6,73.14285714285714,0,0,0,0,0,0.06645607948303223,0.04233527183532715,0.0001823902130126953,0.007272481918334961,0.005462169647216797,0.0006365776062011719
234,0,0,212,232,10,2,29.0,0,0,0,0,0,0.06678605079650879,0.04261326789855957,0.00018334388732910156,0.0072743892669677734,0.005462169647216797,0.0006387233734130859
235,0,0,212,232,14,5,153.75,0,0,0,0,0,0.06719398498535156,0.04291820526123047,0.0001842975616455078,0.007277488708496094,0.005462169647216797,0.0006418228149414062
236,0,0,212,232,9,1,58.0,0,0,0,0,0,0.06760311126708984,0.04328632354736328,0.00018525123596191406,0.0072784423828125,0.005462169647216797,0.0006437301635742188
237,0,0,212,232,15,9,127.6,0,0,0,0,0,0.06827211380004883,0.04371929168701172,0.0001862049102783203,0.007283449172973633,0.005545139312744141,0.0006465911865234375
238,0,0,212,232,14,9,124.36363636363636,0,0,0,0,0,0.06863808631896973,0.04399728775024414,0.000186920166015625,0.007286548614501953,0.005545139312744141,0.0006506443023681641
239,0,0,212,232,11,3,129.8,0,0,0,0,0,0.0689549446105957,0.04426121711730957,0.0001881122589111328,0.007288455963134766,0.005545139312744141,0.0006525516510009766
240,0,0,214,234,16,9,125.7,0,0,1,0,0,0.06968212127685547,0.04462742805480957,0.00018930435180664062,0.007473468780517578,0.005620002746582031,0.0006556510925292969
241,0,0,214,234,16,9,88.1,0,0,0,0,0,0.07004213333129883,0.04490232467651367,0.00019025802612304688,0.0074765682220458984,0.005620002746582031,0.0006577968597412109
242,0,0,214,234,7,2,125.0,0,0,0,0,0,0.07039713859558105,0.0452122688293457,0.0001914501190185547,0.007477760314941406,0.005620002746582031,0.0006606578826904297
243,0,0,214,234,12,6,145.42857142857144,0,0,0,0,0,0.07091021537780762,0.04564499855041504,0.00019240379333496094,0.007480621337890625,0.005620002746582031,0.0006625652313232422
244,0,0,214,234,16,8,131.75,0,0,0,0,0,0.07130217552185059,0.045925140380859375,0.00019359588623046875,0.0074846744537353516,0.005620002746582031,0.0006651878356933594
245,0,0,216,236,12,9,126.1,0,1,1,0,0,0.07194209098815918,0.04619407653808594,0.00019359588623046875,0.007669687271118164,0.005724906921386719,0.0006670951843261719
246,0,0,216,236,13,8,155.33333333333331,0,0,0,0,0,0.07238483428955078,0.0465240478515625,0.000194549560546875,0.007686614990234375,0.005724906921386719,0.0006692409515380859
247,0,0,217,238,11,8,146.75,0,1,1,0,0,0.07297801971435547,0.04680275917053223,0.00019550323486328125,0.007816553115844727,0.005824089050292969,0.0006723403930664062
248,0,0,217,238,9,7,147.11111111111111,0,0,0,0,0,0.0733940601348877,0.04707670211791992,0.00019621849060058594,0.007819414138793945,0.0058901309967041016,0.0006754398345947266
249,0,0,217,238,13,4,69.75,0,0,0,0,0,0.07373619079589844,0.04735875129699707,0.00019621849060058594,0.007821321487426758,0.0058901309967041016,0.0006785392761230469
250,0,0,217,240,9,2,135.33333333333331,0,0,1,0,0,0.0742490291595459,0.04763674736022949,0.0001971721649169922,0.007949113845825195,0.005948066711425781,0.0006804466247558594
251,0,0,219,242,14,7,155.5,0,1,0,0,0,0.07488083839416504,0.04792189598083496,0.0001983642578125,0.008129358291625977,0.006036281585693359,0.0006821155548095703
252,0,0,221,244,8,4,125.2,0,1,1,0,0,0.07548093795776367,0.04818582534790039,0.0001983642578125,0.008318424224853516,0.006124258041381836,0.0006852149963378906
253,0,0,222,246,13,7,112.22222222222223,0,0,1,0,0,0.07607483863830566,0.0484766960144043,0.00019931793212890625,0.008478403091430664,0.006190299987792969,0.0006880760192871094
254,0,0,224,248,12,7,136.7,0,1,1,0,0,0.07674694061279297,0.04875588417053223,0.0002002716064453125,0.008705377578735352,0.0062792301177978516,0.0006899833679199219
255,0,0,224,248,10,5,95.5,0,0,0,0,0,0.07708191871643066,0.0490267276763916,0.00020122528076171875,0.008708477020263672,0.0062792301177978516,0.0006921291351318359
256,0,0,224,250,16,10,152.3846153846154,0,0,1,0,0,0.07763004302978516,0.04931998252868652,0.00020194053649902344,0.008802413940429688,0.006348133087158203,0.0006940364837646484
257,0,0,224,250,12,8,139.23076923076923,0,0,0,0,0,0.07799482345581055,0.04960918426513672,0.00020194053649902344,0.008806228637695312,0.006348133087158203,0.0006968975067138672
258,0,0,224,250,7,3,132.25,0,0,0,0,0,0.07831215858459473,0.04987621307373047,0.00020313262939453125,0.008808374404907227,0.006348133087158203,0.0006999969482421875
259,0,0,224,250,19,5,65.4,0,0,0,0,0,0.0786750316619873,0.0501711368560791,0.0002040863037109375,0.008811473846435547,0.006348133087158203,0.000701904296875
260,0,0,224,250,14,3,107.0,0,0,0,0,0,0.07902908325195312,0.05046725273132324,0.00020503997802734375,0.008813619613647461,0.006348133087158203,0.0007045269012451172
261,0,0,224,250,11,5,68.19999999999999,0,0,0,0,0,0.07959413528442383,0.050942420959472656,0.00020503997802734375,0.008816719055175781,0.006348133087158203,0.0007336139678955078
262,0,0,224,250,9,5,86.14285714285714,0,0,0,0,0,0.07998299598693848,0.05127453804016113,0.00020599365234375,0.008818864822387695,0.006348133087158203,0.0007364749908447266
263,0,0,224,250,7,3,104.0,0,0,0,0,0,0.08030200004577637,0.05154561996459961,0.0002071857452392578,0.008819818496704102,0.006348133087158203,0.0007395744323730469
264,0,0,224,250,13,5,177.125,0,0,0,0,0,0.08064103126525879,0.05182361602783203,0.0002071857452392578,0.008822917938232422,0.006348133087158203,0.0007426738739013672
265,0,0,224,250,10,6,112.71428571428572,0,0,0,0,0,0.0809781551361084,0.05209636688232422,0.00020813941955566406,0.008826017379760742,0.006348133087158203,0.0007448196411132812
266,0,0,224,250,13,7,170.75,0,0,0,0,0,0.08133912086486816,0.05238842964172363,0.0002090930938720703,0.008828878402709961,0.006348133087158203,0.0007469654083251953
267,0,0,225,252,18,4,198.75,0,0,1,0,0,0.08189892768859863,0.05268144607543945,0.00021004676818847656,0.008969783782958984,0.006409406661987305,0.0007491111755371094
268,0,0,227,254,15,8,166.2,0,1,1,0,0,0.08256697654724121,0.05296158790588379,0.00021076202392578125,0.009179115295410156,0.006507396697998047,0.0007522106170654297
269,0,0,227,254,12,6,182.0,0,0,0,0,0,0.08292508125305176,0.053250789642333984,0.00021195411682128906,0.009182214736938477,0.006507396697998047,0.00075531005859375
270,0,0,228,256,9,5,93.875,0,0,1,0,0,0.0836479663848877,0.0536036491394043,0.0002129077911376953,0.009343147277832031,0.006618022918701172,0.0007581710815429688
