Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Action Set Size,Average Iteration Age of Action Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total GA Time,Total Evaluation Time
1007,0.82,0.5965732087227411,526,648,35,16,596.5,0,0,0,0,0,0.5726330280303955,0.38103389739990234,0.0005917549133300781,0.06491613388061523,0.03106236457824707,0.004689455032348633
1008,0.82,0.5965732087227411,526,648,40,24,449.6,0,0,0,0,0,0.5735611915588379,0.38170790672302246,0.0005927085876464844,0.06491613388061523,0.031148433685302734,0.004693508148193359
1009,0.8,0.5965732087227411,526,648,36,21,675.4166666666667,0,0,0,0,0,0.5743632316589355,0.3823671340942383,0.0005927085876464844,0.06491613388061523,0.031148433685302734,0.004697561264038086
1010,0.8,0.5965732087227411,526,648,40,26,577.6756756756756,0,0,0,0,0,0.575188398361206,0.3830292224884033,0.0005927085876464844,0.06491613388061523,0.031148433685302734,0.0047016143798828125
1011,0.82,0.5965732087227411,526,648,40,19,705.090909090909,0,0,0,0,0,0.5759689807891846,0.38367605209350586,0.0005936622619628906,0.06491613388061523,0.031148433685302734,0.004705667495727539
1012,0.82,0.5965732087227411,528,650,26,16,629.6,0,1,0,0,0,0.5772600173950195,0.3842887878417969,0.0005936622619628906,0.06536245346069336,0.031258583068847656,0.004708766937255859
1013,0.84,0.5965732087227411,528,650,39,21,731.8571428571429,0,0,0,0,0,0.5780882835388184,0.38496994972229004,0.0005936622619628906,0.06536245346069336,0.031258583068847656,0.004712820053100586
1014,0.84,0.5965732087227411,528,650,47,33,499.1538461538462,0,0,0,0,0,0.5790431499481201,0.38561105728149414,0.0005936622619628906,0.06536245346069336,0.03136038780212402,0.004716634750366211
1015,0.84,0.5965732087227411,529,652,44,17,630.75,0,0,1,0,0,0.5801701545715332,0.38628506660461426,0.0005936622619628906,0.06558847427368164,0.031446218490600586,0.0047206878662109375
1016,0.84,0.5965732087227411,529,652,44,30,583.0277777777778,0,0,0,0,0,0.5810282230377197,0.38695812225341797,0.0005936622619628906,0.06558847427368164,0.031446218490600586,0.004724740982055664
1017,0.84,0.5965732087227411,531,654,52,25,607.25,0,1,0,0,0,0.5828993320465088,0.38763999938964844,0.0005946159362792969,0.06629133224487305,0.03161311149597168,0.004728794097900391
1018,0.86,0.5965732087227411,531,654,27,14,605.0952380952381,0,0,0,0,0,0.5841500759124756,0.38866186141967773,0.0005958080291748047,0.06629133224487305,0.03161311149597168,0.00473785400390625
1019,0.84,0.5965732087227411,531,654,41,18,472.0,0,0,0,0,0,0.5853931903839111,0.38967466354370117,0.0005967617034912109,0.06629133224487305,0.03161311149597168,0.00475764274597168
1020,0.84,0.5965732087227411,531,654,36,14,633.0,0,0,0,0,0,0.5866031646728516,0.39067673683166504,0.0005977153778076172,0.06629133224487305,0.03161311149597168,0.004764556884765625
1021,0.84,0.5965732087227411,532,656,26,9,453.66666666666663,0,0,1,0,0,0.587867259979248,0.39133572578430176,0.000598907470703125,0.06668424606323242,0.031701087951660156,0.004769563674926758
1022,0.84,0.5965732087227411,532,656,24,10,636.0714285714286,0,0,0,0,0,0.5887422561645508,0.39209794998168945,0.0005998611450195312,0.06668424606323242,0.031701087951660156,0.004774332046508789
1023,0.84,0.5965732087227411,533,658,49,24,574.4545454545455,0,1,1,0,0,0.5901081562042236,0.3927578926086426,0.0005998611450195312,0.0670783519744873,0.0318300724029541,0.00477910041809082
1024,0.84,0.5965732087227411,535,660,39,14,676.5,0,0,1,0,0,0.5913803577423096,0.3934047222137451,0.0006005764007568359,0.06749939918518066,0.031905174255371094,0.004782915115356445
1025,0.82,0.5965732087227411,535,660,32,16,567.578947368421,0,0,0,0,0,0.5922660827636719,0.39409780502319336,0.0006012916564941406,0.06749939918518066,0.031905174255371094,0.004786968231201172
1026,0.82,0.5965732087227411,535,660,48,31,487.3421052631579,0,0,0,0,0,0.5932443141937256,0.39485788345336914,0.0006024837493896484,0.06749939918518066,0.031905174255371094,0.004807233810424805
1027,0.82,0.5965732087227411,535,660,42,22,613.2142857142858,0,0,0,0,0,0.5942871570587158,0.3956778049468994,0.0006034374237060547,0.06749939918518066,0.031905174255371094,0.004812002182006836
1028,0.82,0.5965732087227411,535,660,32,18,645.3333333333333,0,0,0,0,0,0.5957412719726562,0.3967466354370117,0.0006043910980224609,0.06749939918518066,0.03207731246948242,0.004821062088012695
1029,0.82,0.5965732087227411,535,660,31,17,675.6363636363636,0,0,0,0,0,0.5968942642211914,0.3977077007293701,0.0006053447723388672,0.06749939918518066,0.03207731246948242,0.004827976226806641
1030,0.8,0.5965732087227411,535,660,35,12,588.3333333333333,0,0,0,0,0,0.5979199409484863,0.3985595703125,0.000606536865234375,0.06749939918518066,0.03207731246948242,0.00483393669128418
1031,0.8,0.5965732087227411,537,662,31,12,647.9230769230769,0,1,1,0,0,0.5999901294708252,0.3994624614715576,0.0006074905395507812,0.0682072639465332,0.03230714797973633,0.00484013557434082
1032,0.8,0.5965732087227411,537,662,24,7,612.4444444444445,0,0,0,0,0,0.6010291576385498,0.400362491607666,0.0006084442138671875,0.0682072639465332,0.03230714797973633,0.004847288131713867
1033,0.8,0.5965732087227411,537,662,52,24,580.03125,0,0,0,0,0,0.6024980545043945,0.4013535976409912,0.0006093978881835938,0.0682072639465332,0.03250598907470703,0.0048542022705078125
1034,0.8,0.5965732087227411,537,662,41,23,454.2903225806451,0,0,0,0,0,0.6040182113647461,0.4023325443267822,0.0006115436553955078,0.0682072639465332,0.03275609016418457,0.004864215850830078
1035,0.78,0.5965732087227411,537,662,36,18,641.391304347826,0,0,0,0,0,0.6054162979125977,0.4033637046813965,0.0006136894226074219,0.0682072639465332,0.03275609016418457,0.0048770904541015625
1036,0.78,0.5965732087227411,537,662,44,23,683.2162162162163,0,0,0,0,0,0.6071422100067139,0.4045555591583252,0.0006146430969238281,0.0682072639465332,0.03293800354003906,0.004886150360107422
1037,0.78,0.5965732087227411,537,662,47,19,645.4782608695652,0,0,0,0,0,0.6086242198944092,0.40569639205932617,0.0006177425384521484,0.0682072639465332,0.03293800354003906,0.004894256591796875
1038,0.8,0.5965732087227411,537,662,38,20,658.0,0,0,0,0,0,0.6103112697601318,0.4070403575897217,0.0006196498870849609,0.0682072639465332,0.03293800354003906,0.004906177520751953
1039,0.8,0.5965732087227411,537,662,43,28,572.1315789473684,0,0,0,0,0,0.6114611625671387,0.4078981876373291,0.0006206035614013672,0.0682072639465332,0.03293800354003906,0.0049173831939697266
1040,0.8,0.5965732087227411,537,662,41,23,591.4722222222222,0,0,0,0,0,0.6127569675445557,0.40897202491760254,0.0006227493286132812,0.0682072639465332,0.03293800354003906,0.004926443099975586
1041,0.8,0.5965732087227411,539,664,32,15,601.1176470588235,0,1,1,0,0,0.6147570610046387,0.40981101989746094,0.0006239414215087891,0.06877827644348145,0.033180952072143555,0.004933595657348633
1042,0.8,0.5965732087227411,539,664,38,23,672.6666666666667,0,0,0,0,0,0.6158871650695801,0.4106869697570801,0.0006251335144042969,0.06877827644348145,0.033180952072143555,0.004940509796142578
1043,0.8,0.5965732087227411,539,664,28,12,521.8666666666667,0,0,0,0,0,0.6168441772460938,0.41150474548339844,0.0006260871887207031,0.06877827644348145,0.033180952072143555,0.0049474239349365234
1044,0.8,0.5965732087227411,539,664,36,19,681.9615384615385,0,0,0,0,0,0.6182501316070557,0.41252970695495605,0.0006270408630371094,0.06877827644348145,0.03333401679992676,0.004952430725097656
1045,0.8,0.5965732087227411,539,664,51,21,646.8518518518518,0,0,0,0,0,0.619645357131958,0.4133005142211914,0.0006279945373535156,0.06877827644348145,0.033576011657714844,0.004957437515258789
1046,0.78,0.5965732087227411,539,664,32,16,696.9,0,0,0,0,0,0.6205971240997314,0.4140512943267822,0.0006289482116699219,0.06877827644348145,0.033576011657714844,0.00496220588684082
1047,0.78,0.5965732087227411,539,664,40,19,609.4,0,0,0,0,0,0.6214923858642578,0.4147913455963135,0.0006301403045654297,0.06877827644348145,0.033576011657714844,0.004967212677001953
1048,0.78,0.5965732087227411,541,666,48,23,692.0,0,1,1,0,0,0.6229963302612305,0.41551637649536133,0.0006310939788818359,0.06923842430114746,0.03371095657348633,0.00497126579284668
1049,0.78,0.5965732087227411,541,666,30,11,638.8666666666667,0,0,0,0,0,0.6240832805633545,0.41643428802490234,0.0006320476531982422,0.06923842430114746,0.03371095657348633,0.004975318908691406
1050,0.8,0.5965732087227411,541,666,52,25,586.9375,0,0,0,0,0,0.6257631778717041,0.4177885055541992,0.0006330013275146484,0.06923842430114746,0.03371095657348633,0.004981279373168945
1051,0.8,0.5965732087227411,541,666,31,15,636.0526315789473,0,0,0,0,0,0.6268091201782227,0.41866564750671387,0.0006341934204101562,0.06923842430114746,0.03371095657348633,0.004988193511962891
1052,0.8,0.5965732087227411,543,668,53,26,661.375,0,1,1,0,0,0.6287763118743896,0.41961050033569336,0.0006353855133056641,0.06982064247131348,0.03387570381164551,0.004993438720703125
1053,0.8,0.5965732087227411,544,670,22,12,629.25,0,0,1,0,0,0.6304302215576172,0.4204885959625244,0.0006372928619384766,0.0702965259552002,0.03398466110229492,0.005022525787353516
1054,0.8,0.5965732087227411,545,672,44,27,664.1190476190476,0,0,1,0,0,0.6319563388824463,0.42121243476867676,0.0006382465362548828,0.07075166702270508,0.03409457206726074,0.0050296783447265625
1055,0.8,0.5965732087227411,545,672,47,18,532.695652173913,0,0,0,0,0,0.6328582763671875,0.4219484329223633,0.0006392002105712891,0.07075166702270508,0.03409457206726074,0.005035877227783203
1056,0.8,0.5965732087227411,545,672,54,24,754.6129032258065,0,0,0,0,0,0.6344540119171143,0.42298316955566406,0.0006401538848876953,0.07075166702270508,0.03427243232727051,0.005045890808105469
1057,0.8,0.5965732087227411,545,672,37,19,666.3214285714286,0,0,0,0,0,0.6354331970214844,0.42374205589294434,0.0006411075592041016,0.07075166702270508,0.03427243232727051,0.005064964294433594
1058,0.8,0.5965732087227411,545,672,45,22,572.0869565217391,0,0,0,0,0,0.636519193649292,0.4246540069580078,0.0006422996520996094,0.07075166702270508,0.03427243232727051,0.005068778991699219
1059,0.8,0.5965732087227411,545,672,37,17,700.6190476190476,0,0,0,0,0,0.6374702453613281,0.4254188537597656,0.0006432533264160156,0.07075166702270508,0.03427243232727051,0.005072832107543945
1060,0.78,0.5965732087227411,545,672,35,23,566.9032258064516,0,0,0,0,0,0.6387932300567627,0.4265158176422119,0.0006451606750488281,0.07075166702270508,0.03427243232727051,0.005079984664916992
1061,0.78,0.5965732087227411,546,674,28,15,591.9166666666667,0,0,1,0,0,0.640779972076416,0.4274585247039795,0.0006461143493652344,0.07143783569335938,0.034389495849609375,0.005088090896606445
1062,0.78,0.5965732087227411,546,674,32,17,641.75,0,0,0,0,0,0.6419181823730469,0.4283926486968994,0.0006470680236816406,0.07143783569335938,0.034389495849609375,0.005098104476928711
1063,0.78,0.5965732087227411,546,674,38,17,628.590909090909,0,0,0,0,0,0.6433432102203369,0.4295985698699951,0.0006482601165771484,0.07143783569335938,0.034389495849609375,0.0051059722900390625
1064,0.78,0.5965732087227411,546,674,39,17,614.0799999999999,0,0,0,0,0,0.64434814453125,0.43036580085754395,0.0006504058837890625,0.07143783569335938,0.034389495849609375,0.005113840103149414
1065,0.78,0.5965732087227411,546,674,35,21,525.24,0,0,0,0,0,0.6452751159667969,0.4311099052429199,0.0006515979766845703,0.07143783569335938,0.034389495849609375,0.005120754241943359
1066,0.78,0.5965732087227411,546,674,26,13,417.5,0,0,0,0,0,0.6463181972503662,0.43190574645996094,0.0006525516510009766,0.07143783569335938,0.034389495849609375,0.005125522613525391
1067,0.8,0.5965732087227411,546,674,40,19,658.52,0,0,0,0,0,0.6479001045227051,0.43320393562316895,0.0006537437438964844,0.07143783569335938,0.034389495849609375,0.0051386356353759766
1068,0.8,0.5965732087227411,548,676,44,18,708.9642857142858,0,1,1,0,0,0.6503312587738037,0.43418312072753906,0.0006546974182128906,0.07225871086120605,0.034699440002441406,0.005158662796020508
1069,0.8,0.5965732087227411,549,678,26,12,646.8125,0,1,0,0,0,0.6519591808319092,0.435009241104126,0.0006556510925292969,0.07273483276367188,0.03486943244934082,0.005165576934814453
1070,0.8,0.5965732087227411,549,678,21,8,729.6666666666667,0,0,0,0,0,0.6535453796386719,0.43636131286621094,0.0006566047668457031,0.07273483276367188,0.03486943244934082,0.0051727294921875
1071,0.8,0.5965732087227411,551,680,40,19,630.1600000000001,0,1,1,0,0,0.6562731266021729,0.4376692771911621,0.0006575584411621094,0.073455810546875,0.0352025032043457,0.005179882049560547
1072,0.8,0.5965732087227411,552,682,31,23,613.65625,0,1,1,0,0,0.6584761142730713,0.4387843608856201,0.0006585121154785156,0.07394099235534668,0.03555560111999512,0.005188703536987305
1073,0.78,0.5965732087227411,552,682,54,38,631.5111111111112,0,0,0,0,0,0.6598300933837891,0.43982839584350586,0.0006606578826904297,0.07394099235534668,0.03555560111999512,0.005197763442993164
1074,0.78,0.5965732087227411,552,682,37,17,656.4,0,0,0,0,0,0.6609573364257812,0.44076108932495117,0.0006616115570068359,0.07394099235534668,0.03555560111999512,0.005204916000366211
1075,0.76,0.5965732087227411,552,682,38,17,599.3181818181818,0,0,0,0,0,0.6619181632995605,0.4415760040283203,0.0006628036499023438,0.07394099235534668,0.03555560111999512,0.00521087646484375
1076,0.74,0.5965732087227411,552,682,44,19,571.590909090909,0,0,0,0,0,0.6629171371459961,0.4423341751098633,0.00066375732421875,0.07394099235534668,0.03555560111999512,0.005215644836425781
1077,0.74,0.5965732087227411,552,682,36,20,607.1538461538462,0,0,0,0,0,0.6638603210449219,0.4430062770843506,0.00066375732421875,0.07394099235534668,0.03566575050354004,0.005219697952270508
1078,0.72,0.5965732087227411,552,682,47,29,476.57894736842104,0,0,0,0,0,0.6648802757263184,0.44382524490356445,0.0006647109985351562,0.07394099235534668,0.03566575050354004,0.005223989486694336
1079,0.72,0.5965732087227411,552,682,50,24,722.5483870967741,0,0,0,0,0,0.6658763885498047,0.4446284770965576,0.0006656646728515625,0.07394099235534668,0.03566575050354004,0.0052280426025390625
1080,0.72,0.5965732087227411,552,682,42,20,618.9166666666667,0,0,0,0,0,0.6669371128082275,0.44547319412231445,0.0006666183471679688,0.07394099235534668,0.03566575050354004,0.005233049392700195
1081,0.72,0.5965732087227411,553,684,33,13,634.0625,0,0,1,0,0,0.6685981750488281,0.446317195892334,0.0006678104400634766,0.07445096969604492,0.03577470779418945,0.0052411556243896484
1082,0.72,0.5965732087227411,553,684,41,29,609.6176470588235,0,0,0,0,0,0.6695232391357422,0.44703125953674316,0.0006687641143798828,0.07445096969604492,0.03577470779418945,0.005248308181762695
1083,0.72,0.5965732087227411,553,684,43,22,522.75,0,0,0,0,0,0.6704041957855225,0.4477400779724121,0.0006697177886962891,0.07445096969604492,0.03577470779418945,0.005253314971923828
1084,0.72,0.5965732087227411,554,686,41,16,604.2631578947369,0,0,1,0,0,0.6721091270446777,0.44861817359924316,0.0006718635559082031,0.07495880126953125,0.035887956619262695,0.0052602291107177734
1085,0.72,0.5965732087227411,554,686,45,27,733.5238095238095,0,0,0,0,0,0.6734063625335693,0.44968509674072266,0.0006725788116455078,0.07495880126953125,0.035887956619262695,0.005266427993774414
1086,0.72,0.5965732087227411,554,686,38,21,567.3333333333334,0,0,0,0,0,0.6748011112213135,0.45064234733581543,0.0006742477416992188,0.07495880126953125,0.03606891632080078,0.005291461944580078
1087,0.72,0.5965732087227411,554,686,40,24,646.125,0,0,0,0,0,0.6758630275726318,0.45148158073425293,0.000675201416015625,0.07495880126953125,0.03606891632080078,0.005297183990478516
1088,0.72,0.5965732087227411,554,686,30,16,732.7083333333333,0,0,0,0,0,0.676908016204834,0.45238542556762695,0.0006763935089111328,0.07495880126953125,0.03606891632080078,0.0053021907806396484
1089,0.7,0.5965732087227411,554,686,37,14,532.5,0,0,0,0,0,0.6779360771179199,0.45328259468078613,0.0006773471832275391,0.07495880126953125,0.03606891632080078,0.005307197570800781
1090,0.7,0.5965732087227411,555,688,46,23,644.4375,0,0,1,0,0,0.6793363094329834,0.45400452613830566,0.0006783008575439453,0.07534289360046387,0.03617405891418457,0.005311012268066406
1091,0.68,0.5965732087227411,555,688,42,19,635.9130434782609,0,0,0,0,0,0.6802029609680176,0.45471954345703125,0.0006783008575439453,0.07534289360046387,0.03617405891418457,0.005314826965332031
1092,0.68,0.5965732087227411,555,688,37,20,534.7692307692307,0,0,0,0,0,0.6810522079467773,0.45542144775390625,0.0006783008575439453,0.07534289360046387,0.03617405891418457,0.005318880081176758
1093,0.68,0.5965732087227411,556,690,56,24,774.2058823529412,0,0,1,0,0,0.6824140548706055,0.45615649223327637,0.0006794929504394531,0.0756838321685791,0.03627300262451172,0.005322694778442383
1094,0.68,0.5965732087227411,556,690,50,18,734.2083333333333,0,0,0,0,0,0.683312177658081,0.456864595413208,0.0006794929504394531,0.0756838321685791,0.03627300262451172,0.005326747894287109
1095,0.66,0.5965732087227411,556,690,45,28,552.03125,0,0,0,0,0,0.6843311786651611,0.4576754570007324,0.0006804466247558594,0.0756838321685791,0.03627300262451172,0.00534367561340332
1096,0.68,0.5965732087227411,556,690,27,9,717.3846153846154,0,0,0,0,0,0.6851201057434082,0.4583723545074463,0.0006804466247558594,0.0756838321685791,0.03627300262451172,0.005347728729248047
1097,0.66,0.5965732087227411,556,690,35,19,607.8181818181818,0,0,0,0,0,0.6859540939331055,0.4590644836425781,0.0006816387176513672,0.0756838321685791,0.03627300262451172,0.0053517818450927734
1098,0.66,0.5965732087227411,556,690,39,23,713.4444444444445,0,0,0,0,0,0.6870691776275635,0.45999860763549805,0.0006825923919677734,0.0756838321685791,0.03627300262451172,0.0053558349609375
